1104240,1067520,1
7209544,7633253,1
1104446,1104407,1
1105475,653360,1
1105475,996290,1
1105653,3243827,1
1105844,3845203,1
1105844,10029163,1
1105844,6766510,1
1105844,8611330,1
1105844,10755294,1
5073395,5050337,1
13386625,9268954,1
13386702,13526896,1
5074118,5602057,1
1108200,1137965,1
1108806,697828,1
7211049,13284338,1
5074832,5025044,1
10181512,9703287,1
10181529,11080044,1
5075717,2724073,1
7211253,10659597,1
13388099,13310252,1
1111857,7057636,1
10182463,7513990,1
7211470,3492034,1
5077017,4723335,1
7212298,5533210,1
5077558,7650907,1
1113835,16207121,1
7212622,1849816,1
1113853,9976112,1
1113853,9153406,1
10184109,9524455,1
7213619,2114045,1
7213652,7214984,1
5078097,6947666,1
5078184,3684834,1
5078272,2145627,1
13392937,13104629,1
5079198,5123603,1
7214049,2710252,1
7214049,4406401,1
7214049,7127614,1
7214049,9764026,1
7214049,11725746,1
7541171,14901112,1
10481965,11569079,1
13847448,6956883,1
13847448,8704179,1
13847448,14234470,1
13847448,14065240,1
7541474,7541364,1
1515567,2471370,1
7541895,7582102,1
5414121,5757103,1
1516238,2675258,1
7542964,3736403,1
13848465,14518271,1
5414622,1773876,1
13849013,5191822,1
10483314,1520590,1
13850579,5059308,1
5415095,5514037,1
13850778,4165016,1
13850778,4262490,1
1517357,4361819,1
10484647,5486703,1
13852143,11322308,1
13852154,14113501,1
7545724,6539308,1
5417057,5412368,1
1518181,2436179,1
1518311,1518203,1
10485309,11816635,1
5418281,5402179,1
1520343,3159467,1
1520343,1523338,1
10486085,11340372,1
5419073,4113198,1
1520670,5312262,1
13853919,1304632,1
10486494,13956504,1
10486798,7607503,1
13855006,14950118,1
10486876,4608365,1
10486876,6091084,1
7549153,8279141,1
1522454,1523404,1
10486906,2015820,1
1524587,6339521,1
5420753,7879961,1
1525064,2002561,1
13856237,16182651,1
7550375,3984772,1
5421517,5497629,1
10488818,11057688,1
5421816,1461747,1
13859900,13785918,1
5422846,636360,1
5422846,776138,1
5422846,662973,1
5422846,2504078,1
1525634,9851467,1
5423490,7879782,1
7551591,9987171,1
13861013,15629484,1
5423625,7194384,1
1527852,1871452,1
10492040,4918613,1
1528567,111612,1
1528567,1338849,1
10492077,8552851,1
5424912,3421948,1
7553876,8815522,1
5425184,9629459,1
7554798,8731369,1
1530403,2547497,1
1530403,4699670,1
1530755,1506329,1
1530755,1489513,1
1530755,1506587,1
1530755,1491781,1
1530907,1519286,1
7554942,9525706,1
1531177,7029855,1
10495613,7992688,1
10496259,10845536,1
5427562,5772843,1
10496766,8277979,1
7557052,7938944,1
5427963,5441806,1
10497052,14241343,1
1532864,9875199,1
10497250,6869009,1
7557723,7817520,1
10498952,8561758,1
5429223,6811062,1
5429629,10937072,1
13871833,9053361,1
10500020,13838296,1
1534341,5000282,1
7562229,7810635,1
1534692,238043,1
7562291,12531155,1
1534920,6046838,1
13873299,15297148,1
7564629,7638681,1
7564679,7697365,1
13875286,10307317,1
1536097,1852671,1
1536131,816115,1
7566025,11623301,1
5432630,4733414,1
5432998,7003282,1
7566149,7435198,1
10503627,10602464,1
13878169,10597867,1
1537683,10793119,1
10504390,6908539,1
5434368,5777539,1
7567266,11232990,1
7567266,11180532,1
5434726,5083974,1
5435375,11834978,1
5435495,4229681,1
13879894,12604168,1
1537808,3201012,1
7567959,7852401,1
5435929,3399889,1
5435929,5474793,1
13880206,12886241,1
13881129,13886283,1
7569688,9503135,1
13881146,11847998,1
13881465,9348716,1
5437414,5437685,1
5438548,5481652,1
7571374,1569929,1
7571374,1784133,1
7571374,1781528,1
5438571,12765680,1
7571415,5942882,1
10508459,2100091,1
5438648,5781928,1
1541908,8101726,1
1541908,1541738,1
13886866,7163431,1
7572014,10199853,1
7572014,9511731,1
5439840,5492574,1
10509197,13787321,1
10509221,11103182,1
5440838,5440908,1
7574326,8415007,1
10509347,11864337,1
5441408,4958489,1
13889256,11228486,1
5441639,8225856,1
13889334,14613125,1
7575866,14346437,1
7576347,7576746,1
13890722,6003089,1
7577008,5647439,1
8190427,7670715,1
2566372,2696850,1
8190434,16159486,1
10608101,14893342,1
10873727,9373881,1
10875710,13302668,1
14247548,11349938,1
10609663,11734435,1
14247906,14377656,1
8191821,8327522,1
2568599,2569508,1
2568666,3049071,1
14249788,12334073,1
8192885,2061198,1
10878454,5262550,1
8193141,7898158,1
14252862,14260672,1
10879511,10873886,1
10879597,3953936,1
8193846,1184507,1
8193846,1203996,1
8193846,15066657,1
10611532,2698560,1
10611916,8591863,1
14254037,12082673,1
10612279,11108160,1
8194208,6489273,1
10879669,10879687,1
10879831,11019686,1
10613326,1606451,1
10613608,9496973,1
8194627,11235899,1
14255245,14538286,1
8194744,8081392,1
8194744,6542608,1
8194744,8845110,1
14255477,9258376,1
8195180,12899406,1
10880330,10975321,1
2571907,2454675,1
2571970,2349628,1
2571970,1463791,1
2571970,2414713,1
2571970,2347143,1
2571970,2581411,1
14256417,14368935,1
8195645,8371304,1
8195645,3854012,1
8196076,8224727,1
10882022,11991213,1
8196528,9794601,1
2572748,2792756,1
2572748,220416,1
2573649,2410430,1
14258143,5015755,1
2574526,5464394,1
10883073,10893475,1
10616980,1158820,1
10616980,4092897,1
2575231,7931112,1
14262059,14215772,1
8197468,8297431,1
10884286,12245886,1
2575980,9517053,1
10884813,13591352,1
10619263,10618136,1
14264197,11914373,1
8198275,6624319,1
14264410,10465273,1
10619397,11642279,1
10886447,8874443,1
8198555,7953784,1
8198563,8035048,1
14265189,7692125,1
14265521,10992203,1
2579408,2418616,1
2579408,2579832,1
2580198,8671116,1
14267185,11424147,1
14267185,14267764,1
14267185,9735293,1
10621716,16215629,1
8202869,8175934,1
8203170,8877573,1
10622005,10746420,1
14268100,13354506,1
10622870,15036438,1
2582632,2803874,1
10623159,11069326,1
10623159,13808066,1
10623241,6316067,1
8204182,7677861,1
10623722,10613684,1
2585491,1723434,1
2585730,1496819,1
2585730,1494121,1
10624346,9690149,1
8204868,12571102,1
8204934,5795137,1
14273459,15353585,1
2586600,2624221,1
14275504,14275763,1
8205364,7872466,1
14275691,14267033,1
10890466,10879790,1
10626549,6170653,1
10890902,2011910,1
14279286,11169242,1
8205798,4681171,1
8206276,7196617,1
14282998,14895043,1
2589005,2775092,1
8207007,11169917,1
10626856,16403228,1
2590207,2483310,1
14284857,12864195,1
2590504,13428123,1
14285807,14286515,1
2591614,2354592,1
10627342,9857856,1
10627383,13823609,1
14286438,9200427,1
2592118,4826296,1
14287218,12902898,1
8207990,1393289,1
10898536,11246551,1
10627577,8049894,1
2592403,7043558,1
8209089,12007456,1
10899588,12685885,1
10627998,12477371,1
14291305,14291517,1
10628717,12093193,1
2593042,4014169,1
8209471,8209494,1
14291901,12636495,1
2593933,2278661,1
2593933,1566977,1
2593933,2356766,1
2593933,2397336,1
2593933,2273148,1
2593933,2356953,1
10630280,15299098,1
14292049,14297978,1
14292049,21412,1
14292098,13035727,1
10900459,6421372,1
10900459,6425665,1
2594246,16380308,1
8209867,7386490,1
2594492,8129129,1
10900798,9089633,1
14293409,2579435,1
10632116,10156504,1
14293433,4485949,1
8210407,8168717,1
10901208,1323420,1
10901208,2396931,1
14294157,11768826,1
8211301,8469765,1
14294391,12738884,1
10902704,14826790,1
10632836,8864835,1
8211825,9435004,1
8211959,8557579,1
2596787,2501288,1
10633223,8181912,1
10633268,579864,1
2597404,2592064,1
10633293,10395849,1
6095211,34786,1
6095211,11350427,1
6095860,13197566,1
10816333,10818032,1
3126893,12372383,1
3127330,1323095,1
3127330,2745334,1
7687182,7686970,1
7687334,7102336,1
7687993,7701631,1
10818139,5377462,1
13019790,8883441,1
7688141,7787666,1
3128399,4075979,1
6098190,5895829,1
6098190,10879719,1
10818365,8950381,1
6098445,8409129,1
7688203,8780357,1
6098505,5199157,1
7688705,706644,1
6098555,10106455,1
3128839,7791631,1
7688887,10766822,1
10819498,11775692,1
13021229,6291626,1
7689963,2761875,1
7690272,4614484,1
6099270,5775106,1
13021292,5547821,1
13021292,5544310,1
13021436,13930265,1
3132670,3486977,1
3133551,10218976,1
7690834,961622,1
7690834,256703,1
7690834,8168387,1
10820782,10674785,1
13022573,14482365,1
6101094,10361447,1
10820884,15637261,1
7690946,8823019,1
7691238,7691354,1
10820886,15393128,1
6101285,146336,1
7692283,7579175,1
13023397,5633413,1
13024005,8903780,1
6102578,5586917,1
7693592,11215341,1
3134179,793700,1
3134179,3786061,1
3134179,793582,1
6103379,2509675,1
13024523,750602,1
6104796,16388302,1
6104851,5894375,1
6104851,15702286,1
7694158,2318004,1
10821222,12709060,1
7694204,10884799,1
13025619,13049499,1
13028444,13027090,1
3136085,3174186,1
7695643,7836899,1
10823545,10924655,1
13028631,12547237,1
3136880,11149001,1
3136880,7403913,1
10825027,5108862,1
13029871,14136651,1
3136890,9625764,1
6106418,6475278,1
6106995,7798845,1
13030710,13144993,1
6107075,5873813,1
6107226,6212710,1
7696586,10286666,1
7696586,10564001,1
7696586,7819279,1
7696586,10298997,1
7696586,10307070,1
7696586,10299742,1
7696586,8480266,1
7697290,5677983,1
7697346,9718322,1
10827974,6824453,1
10828013,11221242,1
3140157,6022889,1
3140157,2436945,1
3140157,6022047,1
10828592,9760429,1
10828592,13470877,1
3140604,3090643,1
13033228,11602941,1
7698098,9408691,1
6109611,2415129,1
10830255,12739127,1
6109707,8803762,1
10830392,10765265,1
13034270,12299079,1
3141795,6052055,1
10830927,3663084,1
3142856,3208972,1
13034827,7480871,1
7699850,10994337,1
3142890,6112977,1
3142908,10912602,1
3142908,3077827,1
3142908,10089657,1
10831637,10305248,1
6110686,6413354,1
13035762,4119187,1
10832564,10834817,1
6113121,8888669,1
7700812,4372913,1
3143480,4544165,1
6113609,2191800,1
6113609,655829,1
6113609,16397403,1
13036505,3465622,1
10833378,16356483,1
6113781,5917130,1
3144884,5095037,1
3147311,809819,1
10834614,10834949,1
7703176,7887881,1
6115325,6969336,1
13039735,14165232,1
13039769,13122831,1
7704008,15299395,1
6115552,8357899,1
6115686,10097132,1
6115686,13022775,1
6115686,12906087,1
10836125,10758203,1
13041773,12832360,1
6116988,6057863,1
3148385,4906318,1
6117062,6283894,1
6117314,6209430,1
7705246,9133030,1
13042431,4766111,1
3150011,4408531,1
13042568,14399188,1
3150252,3400693,1
13042842,9776293,1
13043369,12036146,1
7705533,1935862,1
10838230,5596907,1
6117673,4249489,1
3150388,1987080,1
6117722,7374840,1
13045010,14401146,1
7706130,8135355,1
10838549,10838996,1
10838787,5221184,1
3151251,3606240,1
10838811,9550081,1
10839318,7416415,1
3151556,5791969,1
7706464,624349,1
7706519,7824601,1
7706519,7418777,1
13046488,13019547,1
6118727,8268739,1
10839867,10353891,1
3152556,1144837,1
3152898,8647832,1
13047534,13067878,1
3153211,3436574,1
1407666,2478584,1
7168600,8277872,1
12901793,3340747,1
3953165,4014637,1
7169899,6467299,1
7170437,7626468,1
1409777,1382347,1
9023536,10809296,1
9023685,9609020,1
1412626,1449504,1
7170855,5732972,1
7170855,456518,1
7170855,7169955,1
7170855,456505,1
7170855,7255527,1
1415268,1366637,1
9025321,8181104,1
1415387,1415421,1
1415387,10169527,1
3955868,939914,1
3955868,1908682,1
1415958,1009342,1
12905936,13237761,1
9026010,6405245,1
1417310,1417420,1
7171816,4954307,1
12906708,14388327,1
3956275,13534836,1
1417810,8124695,1
7175410,11023845,1
3956644,8427286,1
1417989,59633,1
1417989,10910484,1
1417989,1376176,1
7175431,7178585,1
9027321,8090179,1
9027321,8815618,1
3956743,7543938,1
1419573,1337822,1
12908931,12865340,1
1420021,2333027,1
7175975,2564650,1
7175985,1429641,1
7175985,1010869,1
3957616,3481544,1
3957616,4443736,1
1420134,1419828,1
7176274,5674508,1
7176392,5602027,1
12910521,12822926,1
3960460,3437096,1
12912307,9422362,1
7177891,7177595,1
7178157,7959323,1
7178435,6599033,1
9030293,2885931,1
9030293,4313485,1
9030293,3984312,1
9030293,16178194,1
9030293,4173975,1
9030293,4060765,1
3962500,13200365,1
9030396,10470152,1
7179042,5810964,1
3962705,4750231,1
7179195,6289375,1
7179274,935045,1
1421937,91601,1
1421937,95024,1
1422486,1420660,1
7179376,4376450,1
7179637,13455993,1
12915233,12914813,1
3963414,4657915,1
12915408,13618407,1
3964806,6650633,1
7181012,6979284,1
9032543,10163153,1
1424336,2561402,1
7182739,7132425,1
1425531,1313307,1
9034326,8749898,1
7183713,4502363,1
3966988,5553151,1
3967511,8428094,1
12917533,14631381,1
1427125,1789747,1
7183893,11962578,1
12918113,12107926,1
1428307,1402650,1
7184811,1281443,1
12919623,12476798,1
1429650,826407,1
9035316,3834810,1
1430622,1658299,1
1430622,1636054,1
1430622,1663656,1
1430622,5330183,1
1430622,1172545,1
1430622,1676347,1
1430622,2372700,1
1430622,2652174,1
1430710,6398246,1
1431307,2940401,1
7188506,10769856,1
3971556,2725019,1
3971556,9129490,1
1431698,70702,1
1431698,9681972,1
1431698,160539,1
7189134,6901493,1
1431797,3186673,1
7189532,16093266,1
9037934,4994086,1
12922698,13906704,1
12922933,12922221,1
9038042,9724457,1
9038461,3398978,1
1434396,1413575,1
9038668,8333643,1
12923624,12919859,1
12923624,12929537,1
3974302,1757946,1
7193436,3979178,1
1434873,1425074,1
1434891,834726,1
1434891,834473,1
9040163,14928129,1
1436029,2227149,1
1436697,7718266,1
1436749,1704215,1
1436749,6193804,1
9040442,2804579,1
12925344,794809,1
1437484,3742100,1
1437484,6770475,1
3975681,7845294,1
7194817,5676456,1
12926378,16254593,1
7195050,4865351,1
12927243,14922088,1
3976499,3983418,1
9042041,5543706,1
9042365,8595627,1
12929310,4264944,1
9043169,13002710,1
1439123,1439681,1
3977959,4067904,1
9043245,8195999,1
7195959,7146816,1
9044314,1674413,1
7197608,11358264,1
9337435,9335311,1
6055525,96113,1
6055525,6132826,1
9338351,9082185,1
6055898,8485515,1
13934421,7783156,1
9338760,9142938,1
13936047,16466386,1
13936047,13666159,1
6056835,7655220,1
9667368,8859574,1
13936174,13919555,1
9263806,9233394,1
9264174,15052304,1
9339194,11866511,1
9264259,8785266,1
9667913,9623874,1
9667947,9381133,1
6057478,6058212,1
13938705,15466615,1
9339381,1463932,1
9339381,8702472,1
9339381,836907,1
9668537,3391814,1
9339732,9340161,1
9669110,9322817,1
13940252,13940716,1
9669843,9225212,1
6059716,7252328,1
6059716,7250925,1
6059716,7877731,1
9669979,6341154,1
9266435,9186658,1
9266709,9686164,1
9670996,11607237,1
9340058,3600068,1
9671083,9671147,1
6061190,9676279,1
6061423,5652408,1
13942698,13517856,1
9268965,3600460,1
13943853,5906311,1
13943853,5219281,1
9269008,8676341,1
13944755,6405493,1
6063720,6273655,1
9672366,10098206,1
9270074,9943172,1
9341776,5206725,1
9341776,8012265,1
6064374,12910152,1
9341873,1222401,1
6064841,11425192,1
13946644,12133668,1
9270867,8882875,1
13946802,10171700,1
9673353,10344789,1
9342585,9342332,1
6065225,5650869,1
9272165,8922409,1
6065247,5427581,1
6065744,1755071,1
13949563,3085193,1
9675844,10040120,1
6068543,5925976,1
9343930,12216967,1
9274744,16210004,1
6069018,6071328,1
9676055,11803988,1
13950560,15643365,1
9344644,13159631,1
13951754,11834525,1
9275211,9368953,1
9275236,8888535,1
9344805,4937749,1
9677876,11081289,1
9345109,11103449,1
9345109,11103850,1
9345109,10121155,1
13953891,12485548,1
9678123,10569767,1
9678123,4206783,1
9678123,5190983,1
6073484,6751730,1
6073484,6747815,1
9678867,4901674,1
9345419,10150500,1
9678922,6914627,1
9678922,10443562,1
9345727,7078171,1
9277656,10104945,1
6073933,5687877,1
13954841,15891853,1
9679358,9679597,1
9679358,7185018,1
13955348,13954955,1
9277982,2784152,1
6074229,6649384,1
6074229,7185486,1
13956838,14659790,1
9347622,8670476,1
13957055,15623941,1
9278569,9556458,1
13957666,14020887,1
9348020,9347900,1
9279167,7952500,1
13957839,14847895,1
13958213,13568860,1
9680088,13692748,1
13958783,16039640,1
9349241,6904453,1
9279679,7613497,1
9680447,5409038,1
6075854,9563446,1
9349614,9928787,1
6076170,6181461,1
13960474,12522639,1
9279967,4819424,1
9681449,11578857,1
9280211,16411788,1
9681648,1986462,1
13962122,6084012,1
9350271,9721767,1
9682299,10466837,1
9682299,9673002,1
13962926,13971145,1
13962926,13972134,1
13963059,14552132,1
6076775,16384730,1
9683594,10743999,1
6077867,235663,1
9683779,13937317,1
6078188,5881444,1
9683948,7693024,1
13964985,14284028,1
9354307,4874689,1
13965113,13180200,1
9354427,9395509,1
13966417,14186639,1
9684486,16330781,1
13966644,9636059,1
6078638,1705113,1
9354516,7482219,1
9354582,10305873,1
9354825,8240941,1
9354891,9544547,1
9355168,5948911,1
9686059,5505378,1
9283543,9283862,1
13971106,13894689,1
9686911,9871832,1
9687196,12302746,1
6079983,4152281,1
9687720,12005036,1
9283847,10610520,1
13972645,14876287,1
9283925,7616466,1
6081454,6653344,1
13972654,13962596,1
9284267,10385278,1
9687883,12765376,1
13973024,9033488,1
9358307,9760920,1
9688448,4237087,1
9285506,8779454,1
9688483,11147094,1
13973689,3742522,1
9285774,3762048,1
13974881,10441491,1
6082786,7309399,1
9358421,9472526,1
8154822,3722234,1
11867169,6864263,1
12722862,14854008,1
11867779,12547266,1
12723658,10904587,1
11867822,7281800,1
11868648,12756089,1
2673258,2392774,1
2673335,7906649,1
12724419,9226536,1
11869357,5426881,1
3253985,6253495,1
3254337,3367092,1
3254501,4271855,1
2673937,11477899,1
8156381,8145039,1
3255026,4272837,1
12725258,9720830,1
11870643,14101653,1
3256251,3229675,1
12725697,4468889,1
2674658,7819406,1
2674829,15815702,1
2675007,11294542,1
2676700,2592909,1
11873675,13111039,1
8158728,8298343,1
8158728,8308912,1
8158728,8048238,1
8158728,8301534,1
8158807,8181480,1
3259752,3253839,1
12727192,12722897,1
3259882,10733993,1
12727716,12615166,1
8159781,7720414,1
11876167,4693848,1
2678215,1488590,1
11877572,16002661,1
3261143,2766463,1
8160131,8135230,1
11877886,4237311,1
2678252,14628640,1
8160237,7501427,1
8160312,3504901,1
8160479,8654748,1
2679067,9441380,1
12730608,1643914,1
12730608,11201084,1
2681321,25349,1
12731243,9326126,1
3262246,3341574,1
2681354,12940514,1
8162131,9876734,1
3262589,3286594,1
3263198,12730770,1
11882674,11686952,1
12731999,11834392,1
3263508,5064144,1
2681903,2995070,1
8163315,6809061,1
8163949,7973522,1
3263588,9021992,1
3264682,3677267,1
3264682,3673401,1
12732671,12833171,1
2683797,4794811,1
8165381,11261076,1
8165517,8756901,1
8165517,10766927,1
8165517,9581688,1
8165517,10609540,1
2685303,2129293,1
12734021,15361055,1
2685523,3531726,1
2685523,3531583,1
3266487,4472738,1
11886325,12230837,1
8166133,3630485,1
3266840,3943391,1
12734419,6513646,1
12734761,13692484,1
11887427,13105613,1
2685863,2112781,1
2685886,4894069,1
8166790,11019437,1
2685913,2813424,1
2686199,4925509,1
8169188,7877812,1
2689325,2687951,1
12738777,12765665,1
8169501,6484805,1
11893036,11320059,1
2689615,12611047,1
3269201,3123889,1
11893421,11377101,1
2689725,374020,1
8170637,6350968,1
11894663,12929574,1
8171966,8111217,1
3269471,2964868,1
8172225,5710964,1
11896031,12075923,1
12740860,12742558,1
12740860,9760861,1
12741099,9839343,1
3270277,3538732,1
3270277,14874220,1
3271351,10513698,1
3271351,13142681,1
2691410,1247682,1
11897102,12647295,1
3271384,3390705,1
2691509,1182207,1
2691846,2721429,1
2692269,6893486,1
3272024,7911675,1
12742991,5958510,1
3272711,296287,1
3272711,413682,1
3272711,721482,1
11900203,9201172,1
12743983,5431519,1
12744340,5082829,1
8175394,8083569,1
12745738,15203470,1
8175673,11939510,1
12746040,2054644,1
3274672,1988199,1
8175777,7235722,1
8175895,13556944,1
8176081,9775335,1
12746834,13155392,1
8176083,9369981,1
8176083,125751,1
8176083,9555226,1
11904373,8338341,1
3276212,7784045,1
8176397,9850665,1
3276220,7340722,1
2696645,2624892,1
2696645,12392144,1
11904921,3814847,1
12748015,4446958,1
2696830,2127089,1
2696830,4320070,1
11904926,10974297,1
8176588,7528221,1
11905430,9837263,1
5214895,14258398,1
10311820,12386947,1
13585876,8901628,1
5215755,5641649,1
10312197,10839502,1
5216380,5217796,1
1296516,4076682,1
7357744,7853482,1
10312370,10897460,1
13588773,9243795,1
1297858,1054515,1
1298081,7867356,1
10313018,16458861,1
13589258,14559292,1
7358461,9075300,1
7358461,7943506,1
5217503,5218417,1
13590048,14287756,1
5217822,4357320,1
1300556,10971170,1
1300556,14066337,1
10314733,9928153,1
7358803,8264101,1
1300713,5170267,1
5219412,5322112,1
7359842,7359329,1
7360298,6102130,1
7360395,6673691,1
7360491,5803220,1
10315592,10211503,1
13595698,2422220,1
7361079,4410757,1
13596208,12937815,1
10316165,9838352,1
1307647,11275198,1
7361647,7298121,1
1308123,1796544,1
1310258,1622076,1
5221419,4944633,1
1312190,1312468,1
5221559,12792871,1
13600337,8098372,1
10316392,3380308,1
5221991,12529942,1
5222033,16301999,1
7364757,7767092,1
1313530,3491183,1
1313530,3467627,1
1313530,3254487,1
7365251,7824797,1
1314501,2821233,1
5222699,2816935,1
5223939,9048106,1
13602365,13676499,1
5223974,7495956,1
13602865,10648635,1
1315745,10153842,1
10317826,10335070,1
1316208,1300601,1
13603866,14449331,1
7365918,4999043,1
13603890,12974297,1
7366079,10455281,1
13604616,13623539,1
13604748,13009188,1
1316410,1332558,1
7366454,11720807,1
10318117,12901548,1
7366895,4432984,1
1316901,2903300,1
10318797,10957602,1
7367447,7727171,1
5227115,5562829,1
7367465,1628900,1
7367465,8467772,1
7368066,12479188,1
1318183,1192407,1
10320357,10813786,1
13608396,13717426,1
1320050,11045579,1
1320259,613260,1
13610833,8632071,1
7368729,12677121,1
7369497,6744853,1
13612237,15286682,1
13612503,15084347,1
1325793,5306554,1
5230393,6743839,1
1326676,2604222,1
1327808,1335093,1
10322597,4343317,1
7372937,11602642,1
13614144,7870155,1
1328994,977908,1
7373072,8504724,1
7373337,5753537,1
5230897,6305377,1
10322900,12167499,1
10323180,3631325,1
13615062,13862750,1
13616243,13099115,1
10323654,11673927,1
1331639,5533148,1
1331659,2734165,1
7375392,2805274,1
10324335,15968644,1
5234790,5998260,1
5234790,5009962,1
5234790,5907453,1
7376094,5356193,1
5235806,5836390,1
10325632,10802677,1
5236075,5153967,1
1334953,1468076,1
7379207,7381865,1
13625547,13509862,1
1335247,1874969,1
1335247,1364665,1
7379360,7418819,1
13626047,13686437,1
13626272,7934033,1
1335889,1343938,1
5237068,598799,1
5237068,673388,1
10327256,8596098,1
1336305,2247602,1
1336305,1600828,1
1336305,1642097,1
1336305,3451259,1
1336305,1341557,1
1336305,1649666,1
1336305,1787492,1
1336305,1672865,1
1336305,1644251,1
1336305,2248331,1
1336305,1707573,1
1336305,1746621,1
1336305,2254804,1
1336305,1647969,1
1336305,1644724,1
1336305,1727772,1
7380007,7577723,1
7380236,4519747,1
7380401,7381057,1
13628034,10469580,1
10328582,8816593,1
10328582,10832337,1
13629395,14087231,1
5238055,5454234,1
13630367,13683062,1
13631001,8000902,1
7381404,6880169,1
1339122,7184943,1
10734041,4927957,1
3030774,11547106,1
7617105,7756475,1
12916765,13229123,1
7617790,6705695,1
7617790,6525321,1
7617790,12390600,1
7617790,12523093,1
12917821,7538443,1
12917821,10511169,1
12917844,2774732,1
3034090,3025431,1
10736771,10746524,1
10736865,10075850,1
12918513,8159273,1
6019226,5845989,1
7619741,9086932,1
12918964,1088297,1
3034747,1145866,1
3034804,798047,1
12919181,13882908,1
6019733,7527407,1
10738385,9198185,1
6019956,6021533,1
12920892,6680465,1
3035388,3883468,1
12921085,11593986,1
10740143,14539416,1
6020405,8006630,1
3035912,3060576,1
12921344,8364924,1
12921764,4449046,1
3038175,2718214,1
12922282,858638,1
3038225,12708728,1
7621888,7624578,1
12923002,7421434,1
6022008,8403914,1
7622438,3839920,1
6022489,5223486,1
6022489,7767596,1
6022489,6254083,1
6022489,7746772,1
6023101,5018216,1
3039226,6294811,1
12925312,12944234,1
3039339,8686984,1
3039339,3059472,1
3039882,6456368,1
7622725,5345214,1
3040632,3870977,1
10743726,15425886,1
6025109,3959247,1
7623128,8125960,1
3041538,4726664,1
3041538,4647641,1
3041538,4421704,1
10744202,10742747,1
7624541,8515774,1
7624881,6453689,1
10744822,10333094,1
3043424,3042975,1
10745018,2643128,1
7625198,7738882,1
7625588,7582027,1
7625719,6332921,1
6027183,5555590,1
10745185,6177651,1
3044404,5208404,1
10745813,9481534,1
6028437,2478204,1
10745987,6195844,1
12930593,13527757,1
12931088,12396258,1
6028729,6034151,1
3045828,3044428,1
3045828,3400205,1
3045828,2386593,1
10747761,10565005,1
3046622,4746907,1
12932899,12948429,1
3047430,2401167,1
6029607,8969219,1
10747862,10660595,1
12932987,9590935,1
10747899,15208995,1
3048026,6573557,1
3048026,14221215,1
6030059,8258535,1
7627963,10445912,1
7628222,2504376,1
3049341,14453425,1
12934579,9591403,1
12934579,11096732,1
7628670,10609998,1
10749302,10966825,1
12934925,8879043,1
7629539,1350202,1
6033288,5675172,1
6033288,13264135,1
10750051,7817631,1
7630108,7573666,1
10750870,10679641,1
7630413,7988512,1
6034279,5258736,1
3050218,3910335,1
7630824,7967906,1
10751512,10591313,1
3050473,2221138,1
3050473,3129861,1
3050473,2221093,1
12941582,5804208,1
10752158,9638309,1
3050659,3160434,1
7631540,7610813,1
7631961,7617416,1
12943424,12943261,1
7632779,7084056,1
7632779,7329535,1
6036075,5777409,1
